"date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type",year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
"19700802,1970,70038,FRANCE,FANGATAUFA,DOE,-22,-139,0,0,0,0,200,WR,ORION,BALLOON",1970,70038,FRANCE,FANGATAUFA,DOE,-22,-139,0,0,0,0,200,WEAPONS TESTING,ORION,ATMOSPHERE
"19700806,1970,70039,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,1000,WR,TOUCAN,BALLOON",1970,70039,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,1000,WEAPONS TESTING,TOUCAN,ATMOSPHERE
"19700906,1970,70040,USSR,SEMI KAZAKH,ISC,49.77,78.1,5.4,0,0,0.001,20,WR,NA,TUNNEL",1970,70040,USSR,SEMI KAZAKH,ISC,49.77,78.1,5.4,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19700906,1970,70065,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,PNE,NA,TUNNEL",1970,70065,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,CIVIL TESTING,NA,UNDERGROUND
"19701013,1970,70056,USA,NTS,DOE,37,-116,0,0,0,0,20,WR/SE,SCREE A/A/CH,SHAFT",1970,70056,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,SCREE A/A/CH,UNDERGROUND
"19701014,1970,70041,USSR,NZ RUSS,ISC,73.31,54.89,6.6,0,0,150,1500,WR,NA,TUNNEL",1970,70041,USSR,NZ RUSS,ISC,73.31,54.89,6.6,0,0,150,1500,WEAPONS TESTING,NA,UNDERGROUND
"19701014,1970,70042,CHINA,LOP NOR,ISC,40.92,89.4,4.6,0,0,3400,3400,WR,NA,AIRDROP",1970,70042,CHINA,LOP NOR,ISC,40.92,89.4,4.6,0,0,3400,3400,WEAPONS TESTING,NA,AIRDROP
"19701014,1970,70043,USA,NTS,ISC,37.03,-116,5.5,0,0,20,200,WR,TIJERAS,SHAFT",1970,70043,USA,NTS,ISC,37.03,-116,5.5,0,0,20,200,WEAPONS TESTING,TIJERAS,UNDERGROUND
"19701028,1970,70057,USA,NTS,DOE,37,-116,0,0,0,0,20,SE/WR,TRUCHAS CH/CH/R,SHAFT",1970,70057,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,TRUCHAS CH/CH/R,UNDERGROUND
"19701104,1970,70044,USSR,SEMI KAZAKH,ISC,50,77.82,5.4,0,0,0.001,20,PNE,NA,SHAFT",1970,70044,USSR,SEMI KAZAKH,ISC,50,77.82,5.4,0,0,0.001,20,CIVIL TESTING,NA,UNDERGROUND
"19701105,1970,70045,USA,NTS,ISC,36.98,-116.04,0,0,0,20,200,WR,ABEYTAS,SHAFT",1970,70045,USA,NTS,ISC,36.98,-116.04,0,0,0,20,200,WEAPONS TESTING,ABEYTAS,UNDERGROUND
"19701119,1970,70058,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,PENASCO,SHAFT",1970,70058,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,PENASCO,UNDERGROUND
"19701203,1970,70059,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,CORAZON/CARRIZO,SHAFT",1970,70059,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,CORAZON/CARRIZO,UNDERGROUND
"19701212,1970,70046,USSR,MANGY KAZAKH,ISC,43.87,54.78,6,0,0,80,80,PNE,NA,SHAFT",1970,70046,USSR,MANGY KAZAKH,ISC,43.87,54.78,6,0,0,80,80,CIVIL TESTING,NA,UNDERGROUND
"19701216,1970,70047,USA,NTS,ISC,37.01,-115.94,5.2,0,0,20,200,WR,ARTESIA,SHAFT",1970,70047,USA,NTS,ISC,37.01,-115.94,5.2,0,0,20,200,WEAPONS TESTING,ARTESIA,UNDERGROUND
"19701216,1970,70048,USA,NTS,ISC,37.23,-116.05,5.1,0,0,0,20,WR,AVENS A/A/A/C,SHAFT",1970,70048,USA,NTS,ISC,37.23,-116.05,5.1,0,0,0,20,WEAPONS TESTING,AVENS A/A/A/C,UNDERGROUND
"19701216,1970,70060,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,CANJILON,SHAFT",1970,70060,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,CANJILON,UNDERGROUND
"19701217,1970,70049,USSR,SEMI KAZAKH,ISC,49.73,78.17,5.4,0,0,20,150,WR,NA,TUNNEL",1970,70049,USSR,SEMI KAZAKH,ISC,49.73,78.17,5.4,0,0,20,150,WEAPONS TESTING,NA,UNDERGROUND
"19701217,1970,70050,USA,NTS,ISC,37.12,-116.05,5.8,0,0,220,220,WR,CARPETBAG,SHAFT",1970,70050,USA,NTS,ISC,37.12,-116.05,5.8,0,0,220,220,WEAPONS TESTING,CARPETBAG,UNDERGROUND
"19701218,1970,70051,USA,NTS,ISC,37.12,-116.09,5.1,0,0,10,10,WR,BANEBERRY,SHAFT",1970,70051,USA,NTS,ISC,37.12,-116.09,5.1,0,0,10,10,WEAPONS TESTING,BANEBERRY,UNDERGROUND
"19701223,1970,70052,USSR,MANGY KAZAKH,ISC,43.81,54.82,6,0,0,75,75,PNE,NA,SHAFT",1970,70052,USSR,MANGY KAZAKH,ISC,43.81,54.82,6,0,0,75,75,CIVIL TESTING,NA,UNDERGROUND
"19710129,1971,71050,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WE,NA,TUNNEL",1971,71050,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,EFFECT TESTING,NA,UNDERGROUND
"19710322,1971,71001,USSR,SEMI KAZAKH,UGS,49.7,78.2,5.8,0,0,20,150,PNE,NA,TUNNEL",1971,71001,USSR,SEMI KAZAKH,UGS,49.7,78.2,5.8,0,0,20,150,CIVIL TESTING,NA,UNDERGROUND
"19710322,1971,71051,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL",1971,71051,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19710323,1971,71002,USSR,PERM RUSS,UGS,61.3,56.5,5.6,0,0,15,15,PNE,TAIGA,SHAFT",1971,71002,USSR,PERM RUSS,UGS,61.3,56.5,5.6,0,0,15,15,CIVIL TESTING,TAIGA,UNDERGROUND
"19710409,1971,71052,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.23,0.23,PNE,NA,TUNNEL",1971,71052,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.23,0.23,CIVIL TESTING,NA,UNDERGROUND
"19710425,1971,71003,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.9,0,0,90,90,WR,NA,TUNNEL",1971,71003,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.9,0,0,90,90,WEAPONS TESTING,NA,UNDERGROUND
"19710525,1971,71004,USSR,SEMI KAZAKH,UGS,49.8,78.2,5.2,0,0,0.001,20,WR,NA,TUNNEL",1971,71004,USSR,SEMI KAZAKH,UGS,49.8,78.2,5.2,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19710605,1971,71005,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,200,WR,DIONE,BALLOON",1971,71005,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,200,WEAPONS TESTING,DIONE,ATMOSPHERE
"19710606,1971,71006,USSR,SEMI KAZAKH,UGS,50,77.8,5.5,0,0,16,16,WR,NA,SHAFT",1971,71006,USSR,SEMI KAZAKH,UGS,50,77.8,5.5,0,0,16,16,WEAPONS TESTING,NA,UNDERGROUND
"19710612,1971,71007,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,1000,WE,ENCELADE,BALLOON",1971,71007,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,1000,EFFECT TESTING,ENCELADE,ATMOSPHERE
"19710616,1971,71008,USA,NTS,UGS,37,-116,4.9,0,0,0,20,WR,EMBUDO,SHAFT",1971,71008,USA,NTS,UGS,37,-116,4.9,0,0,0,20,WEAPONS TESTING,EMBUDO,UNDERGROUND
"19710619,1971,71009,USSR,SEMI KAZAKH,UGS,50,77.7,5.5,0,0,0.001,20,WR,NA,SHAFT",1971,71009,USSR,SEMI KAZAKH,UGS,50,77.7,5.5,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19710623,1971,71010,USA,NTS,UGS,37,-116,4.8,0,0,20,200,WR,LAGUNA,SHAFT",1971,71010,USA,NTS,UGS,37,-116,4.8,0,0,20,200,WEAPONS TESTING,LAGUNA,UNDERGROUND
"19710623,1971,71041,USA,NTS,DOE,37,-116,0,0,0,0,20,SE,DEXTER,SHAFT",1971,71041,USA,NTS,DOE,37,-116,0,0,0,0,20,SAFETY TESTING,DEXTER,UNDERGROUND
"19710624,1971,71011,USA,NTS,UGS,37.1,-116.1,5.2,0,0,20,200,WR,HAREBELL,SHAFT",1971,71011,USA,NTS,UGS,37.1,-116.1,5.2,0,0,20,200,WEAPONS TESTING,HAREBELL,UNDERGROUND
"19710629,1971,71012,USA,NTS,DOE,37,-116,0,0,0,0,20,WE,CAMPHOR,TUNNEL",1971,71012,USA,NTS,DOE,37,-116,0,0,0,0,20,EFFECT TESTING,CAMPHOR,UNDERGROUND
"19710630,1971,71013,USSR,SEMI KAZAKH,UGS,50,79.1,5.4,0,0,0.001,20,WR,NA,SHAFT",1971,71013,USSR,SEMI KAZAKH,UGS,50,79.1,5.4,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19710701,1971,71014,USA,NTS,DOE,37,-116,0,0,0,0,20,PNE:V,DIAMOND MINE,TUNNEL",1971,71014,USA,NTS,DOE,37,-116,0,0,0,0,20,CIVIL TESTING,DIAMOND MINE,UNDERGROUND
"19710702,1971,71015,USSR,URAL RUSS,DOE,64,55,0,0,0,2.3,2.3,PNE,GLOBUS,SHAFT",1971,71015,USSR,URAL RUSS,DOE,64,55,0,0,0,2.3,2.3,CIVIL TESTING,GLOBUS,UNDERGROUND
"19710704,1971,71016,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,JAPET,BALLOON",1971,71016,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WEAPONS TESTING,JAPET,ATMOSPHERE
"19710708,1971,71017,USA,NTS,UGS,37.1,-116.1,5.5,0,0,83,83,PNE:PLO,KINIATA,SHAFT",1971,71017,USA,NTS,UGS,37.1,-116.1,5.5,0,0,83,83,CIVIL TESTING,KINIATA,UNDERGROUND
"19710709,1971,71042,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BRACKEN,SHAFT",1971,71042,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,BRACKEN,UNDERGROUND
"19710710,1971,71018,USSR,URAL RUSS,UGS,64.2,55.2,5.3,0,0,2.3,2.3,PNE,GLOBUS,SHAFT",1971,71018,USSR,URAL RUSS,UGS,64.2,55.2,5.3,0,0,2.3,2.3,CIVIL TESTING,GLOBUS,UNDERGROUND
"19710721,1971,71043,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,APODACA,SHAFT",1971,71043,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,APODACA,UNDERGROUND
"19710804,1971,71044,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BARRANCA,SHAFT",1971,71044,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,BARRANCA,UNDERGROUND
"19710805,1971,71045,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,NAMA A/M,SHAFT",1971,71045,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,NAMA A/M,UNDERGROUND
"19710806,1971,71046,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BALTIC,SHAFT",1971,71046,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,BALTIC,UNDERGROUND
"19710808,1971,71019,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,PHOEBE,BALLOON",1971,71019,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WEAPONS TESTING,PHOEBE,ATMOSPHERE
"19710814,1971,71020,FRANCE,MURUROA,UGS,-21.9,-139,4.7,0,0,0,1000,WR,RHEA,BALLOON",1971,71020,FRANCE,MURUROA,UGS,-21.9,-139,4.7,0,0,0,1000,WEAPONS TESTING,RHEA,ATMOSPHERE
"19710818,1971,71021,USA,NTS,UGS,37.1,-116,5.4,0,0,20,200,WR,ALGODONES,SHAFT",1971,71021,USA,NTS,UGS,37.1,-116,5.4,0,0,20,200,WEAPONS TESTING,ALGODONES,UNDERGROUND
"19710919,1971,71022,USSR,URAL RUSS,UGS,57.8,41.1,4.5,0,0,2.3,2.3,PNE,GLOBUS,SHAFT",1971,71022,USSR,URAL RUSS,UGS,57.8,41.1,4.5,0,0,2.3,2.3,CIVIL TESTING,GLOBUS,UNDERGROUND
"19710922,1971,71038,USA,NTS,DIS,37.07,-115.97,0,0,0,0,20,SE/WR,FRIJOLES,SHAFT",1971,71038,USA,NTS,DIS,37.07,-115.97,0,0,0,0,20,WEAPONS TESTING,FRIJOLES,UNDERGROUND
"19710927,1971,71023,USSR,NZ RUSS,UGS,73.4,55.1,6.4,5.2,0,150,1500,WR,NA,TUNNEL",1971,71023,USSR,NZ RUSS,UGS,73.4,55.1,6.4,5.2,0,150,1500,WEAPONS TESTING,NA,UNDERGROUND
"19710929,1971,71024,USA,NTS,UGS,37,-116,4.4,0,0,0,20,WR,PEDERNAL,SHAFT",1971,71024,USA,NTS,UGS,37,-116,4.4,0,0,0,20,WEAPONS TESTING,PEDERNAL,UNDERGROUND
"19710929,1971,71047,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,CHANTILLY,SHAFT",1971,71047,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,CHANTILLY,UNDERGROUND
"19711004,1971,71025,USSR,ARKHAN RUSS,UGS,61.6,47.1,5.1,0,0,2.3,2.3,PNE,GLOBUS,SHAFT",1971,71025,USSR,ARKHAN RUSS,UGS,61.6,47.1,5.1,0,0,2.3,2.3,CIVIL TESTING,GLOBUS,UNDERGROUND
"19711008,1971,71026,USA,NTS,UGS,37.1,-116,4.7,0,0,0,20,WR,CATHAY,SHAFT",1971,71026,USA,NTS,UGS,37.1,-116,4.7,0,0,0,20,WEAPONS TESTING,CATHAY,UNDERGROUND
"19711009,1971,71027,USSR,SEMI KAZAKH,UGS,50,77.7,5.4,0,0,12,12,WR,NA,SHAFT",1971,71027,USSR,SEMI KAZAKH,UGS,50,77.7,5.4,0,0,12,12,WEAPONS TESTING,NA,UNDERGROUND
"19711014,1971,71039,USA,NTS,DIS,37.32,-116.14,0,0,0,0,20,WR,LAGOON,SHAFT",1971,71039,USA,NTS,DIS,37.32,-116.14,0,0,0,0,20,WEAPONS TESTING,LAGOON,UNDERGROUND
"19711021,1971,71028,USSR,SEMI KAZAKH,UGS,50,77.6,5.6,0,0,23,23,WR,NA,SHAFT",1971,71028,USSR,SEMI KAZAKH,UGS,50,77.6,5.6,0,0,23,23,WEAPONS TESTING,NA,UNDERGROUND
"19711022,1971,71029,USSR,ORENBG RUSS,UGS,51.6,54.5,5.3,0,0,15,15,PNE,SAPFIR,SHAFT",1971,71029,USSR,ORENBG RUSS,UGS,51.6,54.5,5.3,0,0,15,15,CIVIL TESTING,SAPFIR,UNDERGROUND
"19711106,1971,71030,USA,AMCHITKA AK,UGS,51.5,179.1,6.8,5.7,0,0,5000,WR,CANNIKIN,SHAFT",1971,71030,USA,AMCHITKA AK,UGS,51.5,179.1,6.8,5.7,0,0,5000,WEAPONS TESTING,CANNIKIN,UNDERGROUND
"19711118,1971,71031,CHINA,LOP NOR,DOE,41.5,89,0,0,0,15,15,WR,NA,TOWER",1971,71031,CHINA,LOP NOR,DOE,41.5,89,0,0,0,15,15,WEAPONS TESTING,NA,ATMOSPHERE
"19711124,1971,71032,USA,NTS,DOE,37,-116,0,0,0,0,20,WE,DIAGONAL LINE,SHAFT",1971,71032,USA,NTS,DOE,37,-116,0,0,0,0,20,EFFECT TESTING,DIAGONAL LINE,UNDERGROUND
"19711129,1971,71033,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.5,0,0,0,20,WR,NA,TUNNEL",1971,71033,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.5,0,0,0,20,WEAPONS TESTING,NA,UNDERGROUND
"19711130,1971,71040,USA,NTS,DIS,37.16,-116.15,0,0,0,0,20,WR,PARNASSIA,SHAFT",1971,71040,USA,NTS,DIS,37.16,-116.15,0,0,0,0,20,WEAPONS TESTING,PARNASSIA,UNDERGROUND
"19711214,1971,71034,USA,NTS,UGS,37.1,-116.1,4.7,0,0,20,200,WR,CHAENACTIS,SHAFT",1971,71034,USA,NTS,UGS,37.1,-116.1,4.7,0,0,20,200,WEAPONS TESTING,CHAENACTIS,UNDERGROUND
"19711214,1971,71048,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,HOSPAH,SHAFT",1971,71048,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,HOSPAH,UNDERGROUND
"19711214,1971,71049,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,YERBA,SHAFT",1971,71049,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,YERBA,UNDERGROUND
"19711215,1971,71035,USSR,SEMI KAZAKH,UGS,50,77.9,4.9,0,0,0.001,20,WE,NA,TUNNEL",1971,71035,USSR,SEMI KAZAKH,UGS,50,77.9,4.9,0,0,0.001,20,EFFECT TESTING,NA,UNDERGROUND
"19711222,1971,71036,USSR,AZGIR KAZAKH,UGS,47.9,48.2,6,0,0,64,64,PNE,NA,SHAFT",1971,71036,USSR,AZGIR KAZAKH,UGS,47.9,48.2,6,0,0,64,64,CIVIL TESTING,NA,UNDERGROUND
"19711230,1971,71037,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.8,0,0,20,150,WR,NA,TUNNEL",1971,71037,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.8,0,0,20,150,WEAPONS TESTING,NA,UNDERGROUND
"19711230,1971,71053,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL",1971,71053,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19720105,1972,72042,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,MESCALERO,SHAFT",1972,72042,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,MESCALERO,UNDERGROUND
"19720107,1972,72001,CHINA,LOP NOR,DOE,41.5,89,0,0,0,8,8,WR,NA,AIRDROP",1972,72001,CHINA,LOP NOR,DOE,41.5,89,0,0,0,8,8,WEAPONS TESTING,NA,AIRDROP
"19720203,1972,72036,USA,NTS,DIS,36.98,-115.81,0,0,0,0,20,WR,COWLES,SHAFT",1972,72036,USA,NTS,DIS,36.98,-115.81,0,0,0,0,20,WEAPONS TESTING,COWLES,UNDERGROUND
"19720210,1972,72002,USSR,SEMI KAZAKH,UGS,50,78.9,5.5,0,0,16,16,WR,NA,SHAFT",1972,72002,USSR,SEMI KAZAKH,UGS,50,78.9,5.5,0,0,16,16,WEAPONS TESTING,NA,UNDERGROUND
"19720217,1972,72043,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,DIANTHUS,SHAFT",1972,72043,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,DIANTHUS,UNDERGROUND
"19720310,1972,72003,USSR,SEMI KAZAKH,UGS,49.8,78.2,5.5,0,0,0.001,20,WR,NA,TUNNEL",1972,72003,USSR,SEMI KAZAKH,UGS,49.8,78.2,5.5,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19720318,1972,72004,CHINA,LOP NOR,DOE,41.5,89,0,0,0,170,170,WR,NA,AIRDROP",1972,72004,CHINA,LOP NOR,DOE,41.5,89,0,0,0,170,170,WEAPONS TESTING,NA,AIRDROP
"19720323,1972,72044,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,SAPPHO,SHAFT",1972,72044,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,SAPPHO,UNDERGROUND
"19720328,1972,72005,USSR,SEMI KAZAKH,UGS,49.7,78.2,5.2,0,0,0,20,WR/P/SA,NA,TUNNEL",1972,72005,USSR,SEMI KAZAKH,UGS,49.7,78.2,5.2,0,0,0,20,WEAPONS TESTING,NA,UNDERGROUND
"19720330,1972,72037,USA,NTS,DIS,36.97,-116.05,0,0,0,0,20,WR,ONAJA/OCATE,SHAFT",1972,72037,USA,NTS,DIS,36.97,-116.05,0,0,0,0,20,WEAPONS TESTING,ONAJA/OCATE,UNDERGROUND
"19720411,1972,72006,USSR,MARY TURKMEN,DOE,37.4,62,0,0,0,15,15,PNE,CRATER,SHAFT",1972,72006,USSR,MARY TURKMEN,DOE,37.4,62,0,0,0,15,15,CIVIL TESTING,CRATER,UNDERGROUND
"19720419,1972,72007,USA,NTS,UGS,37.122,-116.083,4.6,0,0,0,20,WR,LONGCHAMPS,SHAFT",1972,72007,USA,NTS,UGS,37.122,-116.083,4.6,0,0,0,20,WEAPONS TESTING,LONGCHAMPS,UNDERGROUND
"19720419,1972,72045,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,JICARILLA,SHAFT",1972,72045,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,JICARILLA,UNDERGROUND
"19720420,1972,72055,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL",1972,72055,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAFETY TESTING,NA,UNDERGROUND
"19720502,1972,72008,USA,NTS,UGS,37.2,-116.2,5,0,0,0,20,WE,MISTY NORTH,TUNNEL",1972,72008,USA,NTS,UGS,37.2,-116.2,5,0,0,0,20,EFFECT TESTING,MISTY NORTH,UNDERGROUND
"19720511,1972,72038,USA,NTS,DIS,37.25,-116.11,0,0,0,0,20,WR,KARA,SHAFT",1972,72038,USA,NTS,DIS,37.25,-116.11,0,0,0,0,20,WEAPONS TESTING,KARA,UNDERGROUND
"19720517,1972,72009,USA,NTS,UGS,37.12,-116.088,4.4,0,0,0,20,WR,ZINNIA,SHAFT",1972,72009,USA,NTS,UGS,37.12,-116.088,4.4,0,0,0,20,WEAPONS TESTING,ZINNIA,UNDERGROUND
"19720519,1972,72010,USA,NTS,UGS,37.004,-116.002,4.9,0,0,0,20,WR,MONERO,SHAFT",1972,72010,USA,NTS,UGS,37.004,-116.002,4.9,0,0,0,20,WEAPONS TESTING,MONERO,UNDERGROUND
"19720607,1972,72011,USSR,SEMI KAZAKH,UGS,49.8,78.2,5.5,0,0,0.001,20,WE,NA,TUNNEL",1972,72011,USSR,SEMI KAZAKH,UGS,49.8,78.2,5.5,0,0,0.001,20,EFFECT TESTING,NA,UNDERGROUND
"19720607,1972,72046,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,MERIDA,SHAFT",1972,72046,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,MERIDA,UNDERGROUND
"19720625,1972,72012,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,UMBRIEL,BALLOON",1972,72012,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WEAPONS TESTING,UMBRIEL,ATMOSPHERE
"19720628,1972,72039,USA,NTS,DIS,37.12,-116.04,0,0,0,0,20,WR,CAPITAN,SHAFT",1972,72039,USA,NTS,DIS,37.12,-116.04,0,0,0,0,20,WEAPONS TESTING,CAPITAN,UNDERGROUND
"19720628,1972,72047,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,HAPLOPAPPUS,SHAFT",1972,72047,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,HAPLOPAPPUS,UNDERGROUND
"19720628,1972,72048,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,TAJIQUE,SHAFT",1972,72048,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,TAJIQUE,UNDERGROUND
"19720630,1972,72013,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,TITANIA,BALLOON",1972,72013,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WEAPONS TESTING,TITANIA,ATMOSPHERE
"19720706,1972,72014,USSR,SEMI KAZAKH,UGS,49.7,78,4.4,0,0,0.001,20,WE,NA,TUNNEL",1972,72014,USSR,SEMI KAZAKH,UGS,49.7,78,4.4,0,0,0.001,20,EFFECT TESTING,NA,UNDERGROUND
"19720709,1972,72015,USSR,UKRAINE,DOE,0,0,0,0,0,3.8,3.8,PNE,FAKEL,SHAFT",1972,72015,USSR,UKRAINE,DOE,0,0,0,0,0,3.8,3.8,CIVIL TESTING,FAKEL,UNDERGROUND
"19720720,1972,72016,USA,NTS,UGS,37.215,-116.183,5,0,0,0,20,WE,DIAMOND SCULLS,TUNNEL",1972,72016,USA,NTS,UGS,37.215,-116.183,5,0,0,0,20,EFFECT TESTING,DIAMOND SCULLS,UNDERGROUND
"19720725,1972,72040,USA,NTS,DIS,37.02,-116.03,0,0,0,0,20,WR,ATARQUE,SHAFT",1972,72040,USA,NTS,DIS,37.02,-116.03,0,0,0,0,20,WEAPONS TESTING,ATARQUE,UNDERGROUND
"19720727,1972,72017,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WR,OBERON,BALLOON",1972,72017,FRANCE,MURUROA,DOE,-22,-139,0,0,0,0,20,WEAPONS TESTING,OBERON,ATMOSPHERE
"19720727,1972,72054,USSR,NZ RUSS,MTM,71,54,0,0,0,0.001,20,FMS,NA,SHAFT",1972,72054,USSR,NZ RUSS,MTM,71,54,0,0,0,0.001,20,SOVIET EXPERIMENT,NA,UNDERGROUND
"19720731,1972,72018,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,0,SE,ARIEL,TOWER",1972,72018,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,0,SAFETY TESTING,ARIEL,ATMOSPHERE
"19720809,1972,72049,USA,NTS,DOE,37,-116,0,0,0,0,20,WR/SE,CEB/CUCH/SOL,SHAFT",1972,72049,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,CEB/CUCH/SOL,UNDERGROUND
"19720816,1972,72019,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.2,0,0,8,8,WE,NA,TUNNEL",1972,72019,USSR,SEMI KAZAKH,UGS,49.8,78.1,5.2,0,0,8,8,EFFECT TESTING,NA,UNDERGROUND
"19720820,1972,72020,USSR,KAZAKH,UGS,49.5,48.2,5.7,0,0,6.6,6.6,PNE,REGION,SHAFT",1972,72020,USSR,KAZAKH,UGS,49.5,48.2,5.7,0,0,6.6,6.6,CIVIL TESTING,REGION,UNDERGROUND
"19720826,1972,72021,USSR,SEMI KAZAKH,UGS,50,77,5.5,0,0,0.001,20,WR,NA,SHAFT",1972,72021,USSR,SEMI KAZAKH,UGS,50,77,5.5,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19720828,1972,72022,USSR,NZ RUSS,UGS,73.3,55.1,6.3,4.7,0,20,1500,WR,NA,TUNNEL",1972,72022,USSR,NZ RUSS,UGS,73.3,55.1,6.3,4.7,0,20,1500,WEAPONS TESTING,NA,UNDERGROUND
"19720902,1972,72023,USSR,SEMI KAZAKH,UGS,50,77.7,5.1,0,0,2,2,WR,NA,SHAFT",1972,72023,USSR,SEMI KAZAKH,UGS,50,77.7,5.1,0,0,2,2,WEAPONS TESTING,NA,UNDERGROUND
